student_id,gender,age_band,region,school_board,parental_education,family_income,internet_access,device_type,data_recharge_frequency,disability,has_private_tuition,num_of_prev_attempts,daily_study_hours,attendance_rate,performance
S13947,M,36-45,South,CBSE,School,5L–10L,No,Laptop,Weekly,Yes,Yes,1,3.3,0.65,High
S13948,F,26-35,West,CBSE,Postgraduate,<2L,Yes,Tablet,Monthly,No,No,2,0.7,0.64,High
S13949,F,36-45,North,ICSE,Graduate,<2L,Yes,Mobile,Weekly,No,No,2,3.3,0.96,Moderate
S13950,M,0-25,West,ICSE,None,2L–5L,Yes,Mobile,Daily,No,No,2,3.9,0.96,Moderate
S13951,M,26-35,South,CBSE,School,5L–10L,No,Tablet,Monthly,No,Yes,2,1.2,0.86,Moderate
S13952,M,36-45,West,ICSE,Postgraduate,5L–10L,Yes,Tablet,Monthly,No,Yes,1,2.6,0.65,High
S13953,F,0-25,North,ICSE,Graduate,<2L,Yes,Tablet,Monthly,No,Yes,2,2.3,0.96,High
S13954,M,0-25,South,CBSE,None,>10L,Yes,Laptop,Daily,No,Yes,0,3.8,0.91,Low
S13955,F,0-25,West,State,Graduate,<2L,Yes,Mobile,Monthly,No,Yes,0,1.4,0.62,High
S13956,F,36-45,North,CBSE,School,>10L,Yes,Laptop,Weekly,No,No,1,3.3,0.94,Moderate
S13957,F,36-45,North,ICSE,None,>10L,Yes,Laptop,Daily,No,Yes,1,2.6,0.67,High
S13958,M,36-45,South,CBSE,None,5L–10L,Yes,Laptop,Daily,No,Yes,0,1.1,0.94,High
S13959,M,0-25,South,CBSE,None,<2L,Yes,Tablet,Monthly,Yes,No,0,1.5,0.94,Low
S13960,F,36-45,East,State,Postgraduate,2L–5L,Yes,Tablet,Daily,No,Yes,2,1.5,0.81,High
S13961,F,26-35,East,State,Postgraduate,<2L,Yes,Mobile,Weekly,No,No,2,0.9,0.71,Moderate
S13962,F,36-45,North,ICSE,School,2L–5L,Yes,Tablet,Monthly,No,Yes,0,3.3,0.86,Moderate
S13963,M,36-45,South,ICSE,None,5L–10L,Yes,Mobile,Daily,No,No,1,3.9,0.88,Low
S13964,F,0-25,South,ICSE,Graduate,>10L,Yes,Mobile,Monthly,No,No,2,2.5,0.96,Low
S13965,M,26-35,West,ICSE,Graduate,<2L,Yes,Tablet,Daily,No,No,2,0.5,0.94,High
S13966,F,26-35,West,ICSE,Postgraduate,5L–10L,Yes,Tablet,Weekly,No,No,1,0.5,0.62,High
S13967,M,26-35,West,CBSE,None,5L–10L,Yes,Laptop,Daily,No,Yes,0,1.0,0.91,Moderate
S13968,F,36-45,West,CBSE,School,>10L,Yes,Laptop,Weekly,No,No,0,1.9,0.63,Moderate
S13969,M,0-25,East,ICSE,None,2L–5L,No,Mobile,Monthly,No,No,0,3.4,0.95,High
S13970,M,36-45,West,State,None,>10L,Yes,Laptop,Daily,No,No,2,0.9,0.62,High
S13971,M,0-25,South,State,None,<2L,Yes,Mobile,Daily,No,No,0,2.0,0.98,Moderate
S13972,M,26-35,North,ICSE,Postgraduate,5L–10L,No,Laptop,Monthly,No,Yes,0,2.8,0.98,Low
S13973,M,36-45,North,CBSE,Graduate,>10L,Yes,Mobile,Weekly,No,No,2,1.9,0.83,Moderate
S13974,M,0-25,North,State,Graduate,2L–5L,No,Laptop,Monthly,No,No,2,2.4,0.86,High
S13975,F,36-45,East,State,School,2L–5L,Yes,Tablet,Monthly,No,No,2,0.9,0.88,High
S13976,F,0-25,North,State,Postgraduate,2L–5L,Yes,Laptop,Daily,No,Yes,2,2.5,0.89,Low
S13977,F,26-35,East,State,School,5L–10L,Yes,Laptop,Monthly,No,No,1,0.8,0.77,High
S13978,F,36-45,East,CBSE,School,>10L,Yes,Mobile,Monthly,No,No,0,0.8,0.74,High
S13979,M,26-35,North,CBSE,Postgraduate,5L–10L,Yes,Laptop,Daily,No,No,2,2.2,0.82,Low
S13980,F,36-45,East,State,Graduate,2L–5L,Yes,Laptop,Monthly,No,No,2,0.6,0.67,Low
S13981,M,36-45,West,CBSE,Graduate,>10L,Yes,Mobile,Monthly,No,No,0,2.7,0.96,Moderate
S13982,M,0-25,West,CBSE,Graduate,<2L,Yes,Mobile,Daily,No,No,1,3.5,0.85,High
S13983,M,0-25,West,ICSE,Postgraduate,2L–5L,Yes,Mobile,Weekly,No,No,1,3.2,0.98,Moderate
S13984,F,0-25,East,ICSE,Postgraduate,>10L,Yes,Mobile,Daily,No,Yes,1,1.6,0.77,Low
S13985,M,26-35,West,ICSE,Postgraduate,5L–10L,Yes,Tablet,Weekly,No,No,1,2.8,0.83,Moderate
S13986,F,26-35,North,ICSE,Graduate,<2L,Yes,Mobile,Monthly,No,Yes,0,2.3,0.65,High
S13987,F,36-45,North,State,School,>10L,Yes,Mobile,Daily,No,No,2,3.4,0.68,High
S13988,F,0-25,East,ICSE,Graduate,>10L,Yes,Tablet,Daily,No,No,2,3.8,0.63,Moderate
S13989,F,26-35,East,ICSE,School,2L–5L,Yes,Mobile,Weekly,No,No,1,1.2,0.88,Low
S13990,F,36-45,West,CBSE,Graduate,>10L,No,Mobile,Daily,No,Yes,1,0.6,0.88,Moderate
S13991,M,26-35,South,State,None,5L–10L,Yes,Tablet,Daily,Yes,No,1,2.6,0.92,High
S13992,M,36-45,North,CBSE,Postgraduate,5L–10L,Yes,Laptop,Daily,No,Yes,0,3.5,0.9,Low
S13993,F,0-25,South,CBSE,School,2L–5L,Yes,Tablet,Monthly,No,Yes,2,3.5,0.98,Moderate
S13994,M,36-45,West,CBSE,School,<2L,Yes,Tablet,Monthly,No,Yes,1,2.6,0.69,Moderate
S13995,F,36-45,East,ICSE,Graduate,<2L,Yes,Tablet,Daily,No,No,0,3.6,0.64,Moderate
S13996,M,0-25,West,State,School,>10L,Yes,Tablet,Daily,No,Yes,1,0.6,0.96,High
S13997,M,0-25,South,ICSE,None,2L–5L,Yes,Tablet,Weekly,No,Yes,2,3.3,0.69,High
S13998,M,36-45,West,State,School,5L–10L,Yes,Laptop,Daily,No,Yes,1,1.8,0.91,Low
S13999,M,26-35,East,CBSE,School,2L–5L,Yes,Mobile,Daily,No,Yes,2,1.0,0.98,High
S14000,M,0-25,South,State,None,>10L,Yes,Tablet,Monthly,No,No,0,0.7,0.75,High
S14001,M,36-45,West,CBSE,Postgraduate,5L–10L,Yes,Mobile,Monthly,No,Yes,2,3.8,0.79,High
S14002,M,0-25,East,ICSE,Graduate,>10L,Yes,Mobile,Monthly,No,No,2,0.8,0.69,High
S14003,M,0-25,West,CBSE,Graduate,5L–10L,Yes,Mobile,Monthly,No,No,0,0.9,0.84,Moderate
S14004,M,26-35,West,ICSE,Postgraduate,5L–10L,Yes,Tablet,Monthly,No,No,2,1.7,0.66,Moderate
S14005,M,0-25,East,ICSE,None,5L–10L,No,Tablet,Weekly,No,Yes,0,1.2,0.6,Moderate
S14006,M,36-45,East,ICSE,Postgraduate,2L–5L,No,Mobile,Monthly,No,No,1,1.6,0.96,Low
S14007,M,36-45,West,CBSE,School,5L–10L,No,Mobile,Daily,No,Yes,1,2.3,0.71,Low
S14008,M,0-25,North,ICSE,Graduate,<2L,Yes,Tablet,Monthly,No,No,1,1.3,0.67,Low
S14009,F,0-25,West,State,Graduate,<2L,Yes,Mobile,Weekly,Yes,No,0,3.0,0.91,High
S14010,M,26-35,East,State,Graduate,>10L,Yes,Tablet,Monthly,No,Yes,0,1.8,0.82,Moderate
S14011,M,26-35,North,State,None,>10L,Yes,Laptop,Weekly,No,No,1,1.0,0.74,Moderate
S14012,M,26-35,East,State,None,2L–5L,Yes,Tablet,Daily,No,No,0,3.6,0.81,Moderate
S14013,M,36-45,West,ICSE,School,5L–10L,Yes,Laptop,Daily,Yes,No,1,2.1,0.65,High
S14014,M,26-35,South,State,None,5L–10L,Yes,Laptop,Monthly,No,Yes,0,1.3,0.95,High
S14015,M,36-45,East,CBSE,None,5L–10L,Yes,Mobile,Weekly,No,Yes,0,2.7,0.7,High
S14016,F,26-35,East,State,None,2L–5L,Yes,Mobile,Weekly,No,Yes,2,2.6,0.85,Moderate
S14017,F,36-45,South,State,Postgraduate,<2L,Yes,Mobile,Weekly,No,No,2,2.5,0.87,High
S14018,F,0-25,East,CBSE,Postgraduate,5L–10L,Yes,Mobile,Monthly,No,No,0,1.8,0.65,High
S14019,M,36-45,East,CBSE,Graduate,>10L,No,Laptop,Daily,No,No,1,1.9,0.6,High
S14020,M,0-25,East,State,None,<2L,No,Tablet,Daily,No,No,2,1.0,0.83,High
S14021,M,36-45,South,ICSE,None,5L–10L,No,Mobile,Weekly,No,Yes,2,2.2,0.76,High
S14022,F,36-45,West,CBSE,Graduate,5L–10L,Yes,Laptop,Weekly,No,No,2,3.3,1.0,Moderate
S14023,M,0-25,East,ICSE,None,<2L,Yes,Laptop,Monthly,No,Yes,1,1.3,0.84,High
S14024,M,36-45,North,ICSE,Postgraduate,2L–5L,Yes,Laptop,Daily,No,No,2,2.8,0.96,High
S14025,F,36-45,West,State,None,5L–10L,Yes,Laptop,Daily,No,No,1,2.0,0.79,High
S14026,F,26-35,West,ICSE,Postgraduate,2L–5L,No,Tablet,Weekly,No,No,0,1.3,0.85,High
S14027,M,0-25,North,ICSE,Postgraduate,>10L,Yes,Laptop,Weekly,No,Yes,0,0.5,0.81,High
S14028,M,0-25,North,ICSE,Graduate,5L–10L,Yes,Tablet,Daily,No,Yes,1,2.6,0.71,High
S14029,M,26-35,North,State,School,5L–10L,Yes,Laptop,Monthly,No,No,2,1.0,0.7,Low
S14030,M,26-35,South,CBSE,None,5L–10L,Yes,Mobile,Monthly,No,Yes,1,1.5,0.94,Moderate
S14031,F,0-25,East,State,School,5L–10L,Yes,Laptop,Weekly,No,Yes,0,3.2,0.87,High
S14032,M,0-25,West,CBSE,School,2L–5L,Yes,Tablet,Monthly,No,No,2,2.1,0.87,Moderate
S14033,M,0-25,North,ICSE,School,2L–5L,Yes,Mobile,Monthly,No,Yes,0,2.0,0.84,High
S14034,F,26-35,East,CBSE,Graduate,<2L,Yes,Laptop,Daily,No,No,0,2.1,0.74,High
S14035,M,26-35,East,CBSE,School,2L–5L,No,Mobile,Daily,No,No,0,2.8,0.8,Moderate
S14036,M,36-45,South,CBSE,Graduate,2L–5L,Yes,Tablet,Weekly,No,Yes,0,3.4,0.74,High
S14037,F,26-35,West,CBSE,None,>10L,Yes,Mobile,Daily,No,No,1,2.0,0.7,High
S14038,F,36-45,East,ICSE,School,<2L,Yes,Mobile,Weekly,Yes,Yes,2,2.5,0.84,High
S14039,M,36-45,North,CBSE,Postgraduate,>10L,Yes,Laptop,Daily,No,Yes,2,3.9,0.65,Low
S14040,F,26-35,North,CBSE,School,<2L,No,Laptop,Monthly,No,No,0,1.8,0.76,High
S14041,F,26-35,South,ICSE,School,5L–10L,Yes,Laptop,Weekly,No,Yes,2,3.4,0.98,High
S14042,M,26-35,North,CBSE,Postgraduate,>10L,Yes,Laptop,Weekly,No,No,2,2.9,0.99,Moderate
S14043,F,26-35,North,State,None,<2L,Yes,Mobile,Monthly,No,No,0,2.3,0.83,Moderate
S14044,M,0-25,South,CBSE,Postgraduate,2L–5L,No,Laptop,Weekly,No,Yes,0,1.3,0.93,High
S14045,M,26-35,South,State,None,>10L,Yes,Mobile,Weekly,No,Yes,2,3.6,0.67,Moderate
S14046,M,36-45,North,State,Graduate,<2L,Yes,Tablet,Monthly,No,No,2,1.9,0.95,High
S14047,M,36-45,West,State,Graduate,>10L,Yes,Laptop,Daily,No,Yes,1,3.4,0.78,Low
S14048,F,0-25,West,ICSE,Postgraduate,5L–10L,Yes,Mobile,Monthly,No,No,2,1.9,0.85,High
S14049,M,0-25,South,State,Graduate,2L–5L,Yes,Laptop,Daily,No,No,0,2.6,0.62,High
S14050,M,26-35,West,State,Postgraduate,5L–10L,Yes,Mobile,Monthly,No,Yes,0,1.6,0.75,High
S14051,M,0-25,West,ICSE,Graduate,2L–5L,Yes,Laptop,Daily,No,Yes,1,3.0,0.72,Moderate
S14052,M,26-35,West,ICSE,Postgraduate,<2L,Yes,Mobile,Daily,No,No,2,1.4,0.72,Moderate
S14053,F,26-35,South,State,Postgraduate,<2L,Yes,Tablet,Daily,No,No,0,0.7,0.65,Low
S14054,F,0-25,West,ICSE,Graduate,<2L,Yes,Mobile,Monthly,No,Yes,2,1.5,0.87,High
S14055,F,0-25,North,CBSE,Graduate,<2L,Yes,Laptop,Weekly,No,Yes,0,2.5,0.83,High
S14056,M,36-45,North,State,None,>10L,No,Laptop,Weekly,No,Yes,0,1.0,0.83,Moderate
S14057,F,0-25,South,State,Postgraduate,<2L,Yes,Laptop,Weekly,No,No,2,0.7,0.7,Low
S14058,F,0-25,West,CBSE,School,2L–5L,Yes,Laptop,Daily,No,No,2,1.5,0.68,High
S14059,M,0-25,East,ICSE,School,5L–10L,Yes,Mobile,Weekly,No,No,1,0.9,0.78,Low
S14060,F,36-45,East,CBSE,School,>10L,Yes,Mobile,Daily,No,Yes,1,3.5,0.71,High
S14061,M,26-35,North,CBSE,Postgraduate,5L–10L,Yes,Laptop,Daily,Yes,No,1,3.6,0.62,Moderate
S14062,F,36-45,North,ICSE,None,5L–10L,Yes,Laptop,Monthly,No,No,1,2.0,0.91,High
S14063,F,0-25,East,ICSE,None,>10L,Yes,Laptop,Weekly,No,Yes,2,0.6,0.69,High
S14064,F,0-25,South,State,Postgraduate,5L–10L,Yes,Tablet,Daily,No,No,1,3.2,1.0,Moderate
S14065,F,0-25,West,State,Graduate,<2L,Yes,Tablet,Monthly,No,Yes,1,2.7,0.85,High
S14066,M,26-35,East,State,Graduate,5L–10L,Yes,Mobile,Weekly,No,No,2,1.2,0.94,Low
S14067,M,36-45,West,ICSE,School,5L–10L,Yes,Tablet,Monthly,No,Yes,2,3.7,0.81,Low
S14068,F,36-45,East,State,Postgraduate,2L–5L,Yes,Tablet,Weekly,No,Yes,2,1.7,0.97,Moderate
S14069,M,26-35,North,CBSE,School,>10L,No,Mobile,Monthly,No,Yes,0,2.3,0.67,High
S14070,F,36-45,West,State,None,>10L,Yes,Mobile,Monthly,No,Yes,1,0.7,0.71,Moderate
S14071,F,26-35,South,ICSE,Postgraduate,2L–5L,Yes,Mobile,Weekly,No,No,2,2.4,0.67,High
S14072,F,26-35,West,ICSE,Postgraduate,<2L,Yes,Laptop,Daily,No,No,0,2.5,0.93,Moderate
S14073,F,36-45,West,State,None,2L–5L,Yes,Laptop,Monthly,No,No,1,1.5,0.67,Moderate
S14074,F,36-45,East,ICSE,School,<2L,Yes,Mobile,Weekly,Yes,No,1,3.0,0.84,High
S14075,F,26-35,South,ICSE,None,5L–10L,Yes,Tablet,Monthly,No,Yes,0,2.8,0.85,High
S14076,M,36-45,North,State,School,5L–10L,Yes,Mobile,Daily,No,No,1,1.8,0.94,High
S14077,M,26-35,West,State,School,<2L,No,Tablet,Monthly,No,Yes,2,2.0,0.67,Moderate
S14078,F,36-45,West,CBSE,School,5L–10L,Yes,Laptop,Weekly,No,Yes,0,2.2,0.9,High
S14079,M,36-45,East,ICSE,School,<2L,Yes,Laptop,Monthly,No,No,1,0.9,0.67,High
S14080,F,36-45,North,State,School,2L–5L,Yes,Mobile,Monthly,No,No,2,3.0,1.0,Moderate
S14081,M,36-45,East,CBSE,School,2L–5L,Yes,Tablet,Monthly,No,No,1,0.7,0.95,High
S14082,M,36-45,South,ICSE,School,5L–10L,Yes,Mobile,Weekly,No,Yes,0,1.8,0.67,Moderate
S14083,M,0-25,North,ICSE,Graduate,>10L,Yes,Mobile,Weekly,Yes,Yes,0,1.9,0.89,Low
S14084,F,0-25,South,CBSE,None,2L–5L,Yes,Laptop,Weekly,No,No,1,1.5,0.97,Moderate
S14085,M,36-45,East,ICSE,None,>10L,Yes,Tablet,Monthly,No,Yes,1,1.0,0.64,High
S14086,F,36-45,North,State,School,>10L,Yes,Mobile,Weekly,No,No,1,3.2,0.87,Low
S14087,F,36-45,South,CBSE,None,<2L,Yes,Mobile,Daily,No,Yes,0,2.5,0.96,Low
S14088,F,26-35,South,CBSE,Graduate,2L–5L,Yes,Laptop,Weekly,No,No,2,0.8,0.86,High
S14089,M,0-25,East,State,None,5L–10L,Yes,Tablet,Monthly,No,Yes,1,3.9,0.83,High
S14090,M,26-35,North,CBSE,Graduate,5L–10L,Yes,Laptop,Weekly,Yes,No,1,2.3,0.61,Low
S14091,M,0-25,South,State,Graduate,<2L,Yes,Tablet,Daily,No,No,2,3.5,0.8,High
S14092,F,0-25,West,State,School,>10L,Yes,Laptop,Monthly,No,Yes,0,1.4,0.96,High
S14093,F,36-45,North,ICSE,None,>10L,Yes,Laptop,Daily,No,Yes,2,3.3,0.95,High
S14094,M,36-45,North,ICSE,None,2L–5L,Yes,Tablet,Weekly,No,No,2,3.1,0.76,Low
S14095,F,26-35,West,ICSE,Graduate,2L–5L,Yes,Mobile,Monthly,No,Yes,2,1.2,0.78,Low
S14096,M,26-35,North,ICSE,School,<2L,Yes,Tablet,Weekly,No,No,2,0.8,0.74,Low
S14097,M,36-45,North,ICSE,School,<2L,Yes,Mobile,Daily,No,No,2,0.7,0.95,High
S14098,M,36-45,West,State,Graduate,<2L,No,Tablet,Weekly,Yes,Yes,2,2.6,0.73,Moderate
S14099,M,0-25,East,CBSE,Postgraduate,5L–10L,Yes,Tablet,Monthly,No,Yes,1,0.6,0.76,High
S14100,F,0-25,South,CBSE,Postgraduate,>10L,Yes,Mobile,Daily,No,No,1,2.3,0.75,Low
S14101,M,36-45,West,ICSE,None,5L–10L,Yes,Mobile,Weekly,Yes,Yes,2,0.7,0.86,High
S14102,M,0-25,North,State,School,<2L,No,Tablet,Weekly,No,No,0,1.5,0.61,Moderate
S14103,M,26-35,South,State,Graduate,2L–5L,Yes,Tablet,Monthly,No,Yes,1,3.9,0.74,Moderate
S14104,M,0-25,South,State,Postgraduate,<2L,No,Tablet,Weekly,No,No,1,2.9,0.99,Moderate
S14105,M,36-45,South,CBSE,School,>10L,Yes,Laptop,Monthly,No,No,1,2.2,0.69,Moderate
S14106,M,0-25,East,State,Postgraduate,<2L,Yes,Mobile,Monthly,No,Yes,0,0.6,0.66,High
S14107,M,36-45,North,ICSE,Graduate,<2L,Yes,Mobile,Monthly,No,Yes,0,1.8,0.87,High
S14108,F,0-25,North,State,School,<2L,Yes,Mobile,Monthly,No,No,0,0.8,0.74,High
S14109,F,26-35,South,ICSE,School,5L–10L,Yes,Laptop,Weekly,No,No,2,3.2,0.74,Low
S14110,F,26-35,South,CBSE,Postgraduate,5L–10L,Yes,Mobile,Weekly,No,Yes,2,2.4,0.84,Low
S14111,F,36-45,East,CBSE,School,2L–5L,Yes,Mobile,Monthly,No,No,0,2.2,0.75,High
S14112,M,36-45,East,State,School,5L–10L,Yes,Tablet,Daily,No,Yes,1,4.0,0.92,Low
S14113,F,36-45,South,CBSE,Graduate,>10L,No,Tablet,Daily,No,No,1,3.0,0.91,High
S14114,F,0-25,North,CBSE,Postgraduate,<2L,Yes,Mobile,Weekly,No,Yes,1,3.3,0.7,High
S14115,F,0-25,West,State,School,<2L,Yes,Tablet,Weekly,No,Yes,0,3.0,0.89,Low
S14116,M,0-25,East,CBSE,None,<2L,Yes,Laptop,Weekly,No,Yes,2,2.7,0.77,Low
S14117,F,26-35,North,ICSE,None,2L–5L,Yes,Mobile,Weekly,No,No,2,3.0,0.7,High
S14118,F,36-45,East,State,None,5L–10L,Yes,Laptop,Weekly,No,Yes,1,0.5,0.84,Moderate
S14119,M,0-25,North,ICSE,School,<2L,Yes,Mobile,Weekly,No,No,1,3.9,0.74,High
S14120,F,26-35,South,CBSE,None,<2L,Yes,Laptop,Monthly,No,No,2,1.7,0.96,Moderate
S14121,M,36-45,East,State,School,<2L,No,Tablet,Daily,No,Yes,2,3.7,0.97,High
S14122,F,26-35,West,ICSE,School,2L–5L,Yes,Mobile,Monthly,No,No,2,1.3,0.65,Low
S14123,M,36-45,South,State,Graduate,>10L,Yes,Mobile,Weekly,Yes,No,1,0.8,0.61,High
S14124,F,0-25,East,ICSE,None,5L–10L,Yes,Laptop,Monthly,No,Yes,0,3.7,0.99,Moderate
S14125,F,26-35,South,ICSE,Graduate,2L–5L,Yes,Tablet,Monthly,No,No,2,3.3,0.78,High
S14126,F,26-35,West,State,Postgraduate,5L–10L,Yes,Laptop,Daily,No,Yes,0,3.0,0.66,Low
S14127,M,26-35,East,ICSE,Postgraduate,>10L,Yes,Tablet,Monthly,No,No,0,2.1,0.71,High
S14128,F,36-45,East,State,School,<2L,No,Laptop,Monthly,No,No,0,1.7,0.68,Moderate
S14129,M,36-45,East,CBSE,School,>10L,No,Laptop,Weekly,No,Yes,2,3.9,0.71,Moderate
S14130,M,26-35,North,ICSE,Graduate,2L–5L,Yes,Tablet,Daily,No,No,0,1.1,0.93,High
S14131,M,36-45,North,ICSE,School,>10L,Yes,Mobile,Daily,No,No,1,2.7,0.74,Moderate
S14132,M,26-35,East,ICSE,Postgraduate,2L–5L,Yes,Mobile,Weekly,No,Yes,2,2.8,0.71,Low
S14133,F,0-25,South,ICSE,Graduate,2L–5L,Yes,Mobile,Daily,No,Yes,2,0.7,0.72,High
S14134,F,26-35,South,CBSE,None,5L–10L,Yes,Mobile,Weekly,No,Yes,2,1.4,0.77,High
S14135,F,26-35,East,State,Postgraduate,>10L,Yes,Tablet,Weekly,No,No,1,1.1,0.74,High
S14136,M,36-45,West,State,School,2L–5L,Yes,Mobile,Daily,No,No,0,0.7,0.71,Moderate
S14137,F,36-45,West,State,School,>10L,Yes,Mobile,Daily,No,Yes,1,2.6,0.87,High
S14138,M,36-45,West,CBSE,Graduate,2L–5L,Yes,Laptop,Weekly,No,Yes,0,2.6,0.64,Moderate
S14139,M,0-25,North,CBSE,School,<2L,Yes,Tablet,Monthly,No,Yes,0,1.1,0.91,Low
S14140,M,0-25,North,State,Postgraduate,>10L,Yes,Laptop,Monthly,Yes,Yes,1,2.8,0.78,Moderate
S14141,F,0-25,North,State,None,2L–5L,Yes,Tablet,Daily,No,Yes,2,1.5,0.65,Moderate
S14142,F,36-45,North,CBSE,None,<2L,No,Mobile,Monthly,No,Yes,2,3.7,0.88,Low
S14143,M,26-35,South,CBSE,None,>10L,Yes,Tablet,Monthly,No,No,2,1.8,0.81,Moderate
S14144,F,26-35,East,ICSE,School,<2L,No,Mobile,Daily,No,Yes,1,1.0,0.64,High
S14145,F,26-35,East,State,Graduate,2L–5L,Yes,Tablet,Weekly,No,Yes,1,3.3,0.7,Moderate
S14146,M,36-45,East,State,None,<2L,Yes,Mobile,Monthly,No,Yes,2,2.4,0.77,Moderate
S14147,M,36-45,South,State,None,5L–10L,Yes,Tablet,Monthly,No,Yes,0,3.6,0.86,Moderate
S14148,F,0-25,West,State,School,5L–10L,No,Tablet,Weekly,No,Yes,2,2.8,0.63,Moderate
S14149,M,36-45,West,State,Graduate,5L–10L,Yes,Mobile,Weekly,No,Yes,1,3.8,0.83,High
S14150,M,26-35,North,ICSE,Graduate,>10L,Yes,Mobile,Weekly,No,No,1,2.8,0.82,High
S14151,F,0-25,North,CBSE,None,>10L,Yes,Tablet,Daily,No,No,0,4.0,0.75,Low
S14152,F,0-25,South,ICSE,Postgraduate,<2L,No,Laptop,Daily,Yes,Yes,1,2.2,0.82,Low
S14153,M,36-45,South,ICSE,Graduate,>10L,No,Tablet,Daily,No,No,2,3.9,0.67,Moderate
S14154,F,0-25,West,State,None,>10L,Yes,Tablet,Monthly,No,Yes,2,1.0,0.8,High
S14155,M,0-25,East,ICSE,Postgraduate,5L–10L,Yes,Laptop,Daily,No,Yes,0,2.1,0.92,Low
S14156,M,36-45,East,ICSE,School,>10L,Yes,Tablet,Weekly,No,No,1,0.8,0.76,High
S14157,F,0-25,South,State,None,5L–10L,Yes,Laptop,Weekly,No,Yes,1,1.3,0.67,High
S14158,M,26-35,South,ICSE,School,<2L,Yes,Tablet,Daily,No,Yes,1,0.7,0.74,High
S14159,M,36-45,South,ICSE,None,2L–5L,Yes,Laptop,Monthly,No,Yes,0,3.5,0.62,High
S14160,M,26-35,North,CBSE,School,<2L,Yes,Tablet,Weekly,No,Yes,2,3.9,0.63,Low
S14161,F,26-35,East,State,School,<2L,Yes,Tablet,Weekly,Yes,No,1,2.9,0.84,Moderate
S14162,F,26-35,South,State,Postgraduate,2L–5L,Yes,Mobile,Weekly,No,No,2,1.4,0.75,Moderate
S14163,F,26-35,South,ICSE,Graduate,5L–10L,Yes,Mobile,Monthly,No,Yes,1,2.8,0.98,High
S14164,M,0-25,North,State,Postgraduate,>10L,Yes,Mobile,Daily,No,No,0,3.5,0.82,Low
S14165,M,0-25,South,CBSE,None,5L–10L,Yes,Laptop,Monthly,No,No,0,2.0,0.7,High
S14166,F,36-45,East,ICSE,School,>10L,Yes,Tablet,Weekly,Yes,No,2,0.7,0.88,High
S14167,F,36-45,North,CBSE,None,<2L,Yes,Mobile,Monthly,No,Yes,1,3.5,0.9,Moderate
S14168,F,26-35,South,ICSE,School,5L–10L,Yes,Tablet,Daily,No,No,0,0.6,0.77,Low
S14169,M,26-35,East,ICSE,None,<2L,Yes,Mobile,Monthly,No,No,1,2.4,0.82,Low
S14170,F,36-45,East,State,Graduate,<2L,Yes,Laptop,Daily,No,Yes,1,2.5,0.92,High
S14171,M,36-45,North,State,None,>10L,Yes,Tablet,Daily,No,No,2,0.7,0.86,High
S14172,F,36-45,East,ICSE,None,5L–10L,Yes,Tablet,Weekly,No,No,0,2.1,0.87,Low
S14173,M,36-45,North,CBSE,None,<2L,Yes,Laptop,Daily,No,No,1,3.4,0.83,High
S14174,M,26-35,East,ICSE,Postgraduate,>10L,Yes,Tablet,Daily,No,No,0,3.5,0.88,Low
S14175,F,36-45,South,ICSE,None,5L–10L,Yes,Mobile,Weekly,No,Yes,1,1.9,0.76,High
S14176,M,0-25,North,ICSE,Postgraduate,2L–5L,No,Tablet,Monthly,No,Yes,0,1.4,0.69,High
S14177,F,26-35,East,CBSE,Postgraduate,<2L,Yes,Laptop,Weekly,No,Yes,1,1.7,0.79,Low
S14178,M,0-25,North,State,Postgraduate,5L–10L,Yes,Mobile,Daily,No,No,2,0.6,0.91,Moderate
S14179,M,36-45,East,State,Postgraduate,2L–5L,Yes,Tablet,Daily,No,Yes,2,0.9,0.67,High
S14180,F,0-25,North,CBSE,School,<2L,Yes,Tablet,Weekly,Yes,No,0,0.8,0.61,High
S14181,M,36-45,South,State,Graduate,2L–5L,Yes,Mobile,Monthly,No,Yes,2,1.6,0.72,High
S14182,F,0-25,North,ICSE,School,<2L,Yes,Tablet,Daily,No,No,2,2.9,0.68,High
S14183,F,26-35,North,State,None,5L–10L,Yes,Mobile,Monthly,No,No,2,3.4,0.84,High
S14184,F,0-25,South,State,None,2L–5L,Yes,Mobile,Daily,No,Yes,1,1.2,0.65,Low
S14185,M,26-35,East,CBSE,School,2L–5L,Yes,Tablet,Weekly,No,No,0,3.1,0.64,Moderate
S14186,M,0-25,West,CBSE,None,2L–5L,Yes,Mobile,Monthly,No,Yes,1,3.1,0.62,Moderate
S14187,M,0-25,South,ICSE,Postgraduate,5L–10L,Yes,Mobile,Monthly,No,No,0,2.7,0.85,Low
S14188,F,26-35,North,ICSE,Graduate,<2L,Yes,Laptop,Monthly,No,No,2,1.2,0.7,Moderate
S14189,F,26-35,South,State,None,5L–10L,Yes,Laptop,Weekly,No,No,0,3.9,0.61,High
S14190,M,36-45,South,CBSE,Postgraduate,2L–5L,No,Laptop,Daily,No,Yes,2,1.8,0.75,Moderate
S14191,M,26-35,North,CBSE,Graduate,2L–5L,Yes,Tablet,Daily,No,No,2,1.4,0.66,Low
S14192,F,26-35,North,ICSE,None,2L–5L,Yes,Mobile,Weekly,No,Yes,2,2.5,0.76,Moderate
