student_id,assessment_id,score,weight
S12390,A3,47.91,0.2
S12390,A4,61.68,0.2
S12390,A5,70.32,0.2
S12391,A1,45.34,0.2
S12391,A2,44.64,0.2
S12391,A3,49.12,0.2
S12391,A4,46.07,0.2
S12391,A5,47.51,0.2
S12392,A1,24.71,0.2
S12392,A2,62.58,0.2
S12392,A3,33.61,0.2
S12392,A4,44.83,0.2
S12392,A5,35.23,0.2
S12393,A1,81.86,0.2
S12393,A2,78.09,0.2
S12393,A3,82.55,0.2
S12393,A4,80.6,0.2
S12393,A5,71.93,0.2
S12394,A1,44.03,0.2
S12394,A2,78.61,0.2
S12394,A3,66.01,0.2
S12394,A4,57.12,0.2
S12394,A5,58.35,0.2
S12395,A1,55.9,0.2
S12395,A2,43.08,0.2
S12395,A3,56.13,0.2
S12395,A4,20.09,0.2
S12395,A5,6.58,0.2
S12396,A1,71.65,0.2
S12396,A2,84.56,0.2
S12396,A3,82.91,0.2
S12396,A4,81.61,0.2
S12396,A5,79.35,0.2
S12397,A1,94.78,0.2
S12397,A2,79.99,0.2
S12397,A3,82.04,0.2
S12397,A4,73.88,0.2
S12397,A5,76.4,0.2
S12398,A1,29.57,0.2
S12398,A2,44.88,0.2
S12398,A3,30.04,0.2
S12398,A4,43.16,0.2
S12398,A5,35.56,0.2
S12399,A1,89.37,0.2
S12399,A2,69.74,0.2
S12399,A3,77.0,0.2
S12399,A4,82.75,0.2
S12399,A5,77.62,0.2
S12400,A1,85.31,0.2
S12400,A2,83.66,0.2
S12400,A3,77.22,0.2
S12400,A4,70.14,0.2
S12400,A5,82.23,0.2
S12401,A1,58.32,0.2
S12401,A2,69.83,0.2
S12401,A3,60.71,0.2
S12401,A4,59.05,0.2
S12401,A5,52.61,0.2
S12402,A1,33.11,0.2
S12402,A2,76.3,0.2
S12402,A3,71.68,0.2
S12402,A4,41.08,0.2
S12402,A5,38.09,0.2
S12403,A1,77.15,0.2
S12403,A2,80.6,0.2
S12403,A3,84.17,0.2
S12403,A4,77.39,0.2
S12403,A5,79.66,0.2
S12404,A1,77.06,0.2
S12404,A2,84.98,0.2
S12404,A3,87.76,0.2
S12404,A4,76.75,0.2
S12404,A5,75.91,0.2
S12405,A1,48.55,0.2
S12405,A2,76.29,0.2
S12405,A3,66.3,0.2
S12405,A4,64.23,0.2
S12405,A5,55.28,0.2
S12406,A1,81.19,0.2
S12406,A2,76.1,0.2
S12406,A3,79.28,0.2
S12406,A4,87.79,0.2
S12406,A5,73.9,0.2
S12407,A1,57.15,0.2
S12407,A2,69.66,0.2
S12407,A3,47.36,0.2
S12407,A4,64.87,0.2
S12407,A5,55.58,0.2
S12408,A1,49.96,0.2
S12408,A2,75.22,0.2
S12408,A3,67.59,0.2
S12408,A4,52.95,0.2
S12408,A5,58.94,0.2
S12409,A1,76.18,0.2
S12409,A2,83.21,0.2
S12409,A3,78.91,0.2
S12409,A4,72.81,0.2
S12409,A5,74.12,0.2
S12410,A1,80.61,0.2
S12410,A2,81.68,0.2
S12410,A3,78.59,0.2
S12410,A4,76.7,0.2
S12410,A5,85.64,0.2
S12411,A1,68.59,0.2
S12411,A2,54.7,0.2
S12411,A3,52.33,0.2
S12411,A4,42.85,0.2
S12411,A5,54.12,0.2
S12412,A1,88.73,0.2
S12412,A2,73.58,0.2
S12412,A3,78.08,0.2
S12412,A4,78.15,0.2
S12412,A5,83.5,0.2
S12413,A1,43.92,0.2
S12413,A2,54.68,0.2
S12413,A3,59.46,0.2
S12413,A4,62.17,0.2
S12413,A5,66.81,0.2
S12414,A1,82.72,0.2
S12414,A2,69.39,0.2
S12414,A3,87.8,0.2
S12414,A4,78.26,0.2
S12414,A5,74.65,0.2
S12415,A1,27.75,0.2
S12415,A2,39.52,0.2
S12415,A3,45.96,0.2
S12415,A4,27.38,0.2
S12415,A5,36.09,0.2
S12416,A1,77.55,0.2
S12416,A2,81.35,0.2
S12416,A3,78.84,0.2
S12416,A4,84.43,0.2
S12416,A5,74.17,0.2
S12417,A1,87.57,0.2
S12417,A2,81.87,0.2
S12417,A3,75.85,0.2
S12417,A4,77.62,0.2
S12417,A5,78.13,0.2
S12418,A1,76.56,0.2
S12418,A2,83.23,0.2
S12418,A3,73.93,0.2
S12418,A4,86.39,0.2
S12418,A5,79.92,0.2
S12419,A1,71.42,0.2
S12419,A2,76.59,0.2
S12419,A3,79.96,0.2
S12419,A4,86.65,0.2
S12419,A5,79.28,0.2
S12420,A1,55.39,0.2
S12420,A2,61.27,0.2
S12420,A3,66.67,0.2
S12420,A4,77.99,0.2
S12420,A5,76.2,0.2
S12421,A1,86.2,0.2
S12421,A2,80.73,0.2
S12421,A3,75.3,0.2
S12421,A4,78.33,0.2
S12421,A5,79.81,0.2
S12422,A1,53.27,0.2
S12422,A2,57.63,0.2
S12422,A3,42.55,0.2
S12422,A4,73.12,0.2
S12422,A5,66.96,0.2
S12423,A1,65.76,0.2
S12423,A2,46.54,0.2
S12423,A3,57.42,0.2
S12423,A4,52.65,0.2
S12423,A5,63.08,0.2
S12424,A1,82.05,0.2
S12424,A2,83.87,0.2
S12424,A3,79.17,0.2
S12424,A4,84.15,0.2
S12424,A5,82.72,0.2
S12425,A1,78.09,0.2
S12425,A2,82.85,0.2
S12425,A3,73.72,0.2
S12425,A4,73.41,0.2
S12425,A5,80.61,0.2
S12426,A1,54.15,0.2
S12426,A2,56.74,0.2
S12426,A3,72.84,0.2
S12426,A4,58.61,0.2
S12426,A5,58.9,0.2
S12427,A1,50.71,0.2
S12427,A2,83.94,0.2
S12427,A3,56.44,0.2
S12427,A4,44.74,0.2
S12427,A5,26.95,0.2
S12428,A1,77.2,0.2
S12428,A2,82.32,0.2
S12428,A3,73.4,0.2
S12428,A4,83.01,0.2
S12428,A5,80.85,0.2
S12429,A1,78.66,0.2
S12429,A2,46.53,0.2
S12429,A3,71.84,0.2
S12429,A4,50.96,0.2
S12429,A5,52.29,0.2
S12430,A1,75.35,0.2
S12430,A2,86.18,0.2
S12430,A3,77.87,0.2
S12430,A4,76.33,0.2
S12430,A5,80.9,0.2
S12431,A1,47.61,0.2
S12431,A2,20.26,0.2
S12431,A3,50.68,0.2
S12431,A4,32.92,0.2
S12431,A5,43.72,0.2
S12432,A1,75.65,0.2
S12432,A2,70.87,0.2
S12432,A3,83.48,0.2
S12432,A4,79.28,0.2
S12432,A5,83.91,0.2
S12433,A1,50.71,0.2
S12433,A2,80.99,0.2
S12433,A3,82.46,0.2
S12433,A4,31.05,0.2
S12433,A5,24.14,0.2
S12434,A1,57.21,0.2
S12434,A2,44.85,0.2
S12434,A3,62.83,0.2
S12434,A4,60.16,0.2
S12434,A5,65.72,0.2
S12435,A1,82.03,0.2
S12435,A2,72.4,0.2
S12435,A3,89.94,0.2
S12435,A4,89.3,0.2
S12435,A5,75.27,0.2
S12436,A1,83.73,0.2
S12436,A2,77.75,0.2
S12436,A3,73.32,0.2
S12436,A4,79.4,0.2
S12436,A5,79.6,0.2
S12437,A1,44.86,0.2
S12437,A2,35.97,0.2
S12437,A3,54.85,0.2
S12437,A4,64.51,0.2
S12437,A5,41.17,0.2
S12438,A1,38.68,0.2
S12438,A2,12.73,0.2
S12438,A3,17.5,0.2
S12438,A4,38.7,0.2
S12438,A5,53.33,0.2
S12439,A1,62.42,0.2
S12439,A2,52.37,0.2
S12439,A3,50.46,0.2
S12439,A4,55.04,0.2
S12439,A5,76.17,0.2
S12440,A1,24.8,0.2
S12440,A2,27.06,0.2
S12440,A3,55.77,0.2
S12440,A4,33.42,0.2
S12440,A5,51.87,0.2
S12441,A1,76.75,0.2
S12441,A2,74.36,0.2
S12441,A3,91.83,0.2
S12441,A4,78.23,0.2
S12441,A5,79.51,0.2
S12442,A1,75.0,0.2
S12442,A2,51.9,0.2
S12442,A3,67.71,0.2
S12442,A4,70.59,0.2
S12442,A5,50.45,0.2
S12443,A1,79.99,0.2
S12443,A2,74.36,0.2
S12443,A3,71.27,0.2
S12443,A4,70.31,0.2
S12443,A5,83.11,0.2
S12444,A1,57.21,0.2
S12444,A2,58.77,0.2
S12444,A3,65.26,0.2
S12444,A4,41.73,0.2
S12444,A5,61.69,0.2
S12445,A1,65.97,0.2
S12445,A2,81.77,0.2
S12445,A3,84.71,0.2
S12445,A4,72.86,0.2
S12445,A5,76.38,0.2
S12446,A1,49.16,0.2
S12446,A2,58.61,0.2
S12446,A3,68.69,0.2
S12446,A4,36.95,0.2
S12446,A5,38.67,0.2
S12447,A1,81.71,0.2
S12447,A2,71.63,0.2
S12447,A3,80.74,0.2
S12447,A4,74.97,0.2
S12447,A5,74.08,0.2
S12448,A1,81.67,0.2
S12448,A2,81.17,0.2
S12448,A3,76.66,0.2
S12448,A4,79.46,0.2
S12448,A5,84.11,0.2
S12449,A1,75.01,0.2
S12449,A2,78.43,0.2
S12449,A3,81.29,0.2
S12449,A4,73.66,0.2
S12449,A5,81.0,0.2
S12450,A1,65.48,0.2
S12450,A2,17.02,0.2
S12450,A3,40.52,0.2
S12450,A4,27.32,0.2
S12450,A5,64.38,0.2
S12451,A1,69.09,0.2
S12451,A2,86.13,0.2
S12451,A3,70.19,0.2
S12451,A4,57.85,0.2
S12451,A5,60.84,0.2
S12452,A1,82.14,0.2
S12452,A2,73.44,0.2
S12452,A3,89.99,0.2
S12452,A4,83.71,0.2
S12452,A5,79.58,0.2
S12453,A1,44.67,0.2
S12453,A2,58.44,0.2
S12453,A3,58.18,0.2
S12453,A4,56.82,0.2
S12453,A5,49.8,0.2
S12454,A1,75.55,0.2
S12454,A2,69.96,0.2
S12454,A3,52.39,0.2
S12454,A4,59.4,0.2
S12454,A5,63.01,0.2
S12455,A1,64.78,0.2
S12455,A2,64.09,0.2
S12455,A3,56.31,0.2
S12455,A4,63.14,0.2
S12455,A5,46.04,0.2
S12456,A1,80.18,0.2
S12456,A2,78.78,0.2
S12456,A3,84.0,0.2
S12456,A4,77.65,0.2
S12456,A5,86.1,0.2
S12457,A1,63.26,0.2
S12457,A2,48.34,0.2
S12457,A3,62.67,0.2
S12457,A4,48.59,0.2
S12457,A5,72.53,0.2
S12458,A1,78.3,0.2
S12458,A2,82.46,0.2
S12458,A3,84.91,0.2
S12458,A4,82.77,0.2
S12458,A5,87.3,0.2
S12459,A1,90.98,0.2
S12459,A2,74.98,0.2
S12459,A3,79.41,0.2
S12459,A4,68.78,0.2
S12459,A5,88.06,0.2
S12460,A1,83.4,0.2
S12460,A2,86.87,0.2
S12460,A3,74.75,0.2
S12460,A4,77.98,0.2
S12460,A5,79.7,0.2
S12461,A1,40.83,0.2
S12461,A2,29.58,0.2
S12461,A3,56.49,0.2
S12461,A4,54.25,0.2
S12461,A5,50.05,0.2
S12462,A1,74.93,0.2
S12462,A2,84.0,0.2
S12462,A3,81.39,0.2
S12462,A4,85.76,0.2
S12462,A5,82.0,0.2
S12463,A1,12.77,0.2
S12463,A2,32.0,0.2
S12463,A3,22.62,0.2
S12463,A4,29.72,0.2
S12463,A5,41.88,0.2
S12464,A1,70.69,0.2
S12464,A2,76.16,0.2
S12464,A3,77.64,0.2
S12464,A4,89.95,0.2
S12464,A5,81.42,0.2
S12465,A1,82.95,0.2
S12465,A2,80.35,0.2
S12465,A3,74.88,0.2
S12465,A4,83.35,0.2
S12465,A5,88.67,0.2
S12466,A1,41.56,0.2
S12466,A2,38.12,0.2
S12466,A3,29.62,0.2
S12466,A4,48.72,0.2
S12466,A5,58.78,0.2
S12467,A1,85.76,0.2
S12467,A2,80.69,0.2
S12467,A3,79.94,0.2
S12467,A4,80.04,0.2
S12467,A5,87.08,0.2
S12468,A1,52.84,0.2
S12468,A2,58.22,0.2
S12468,A3,45.78,0.2
S12468,A4,38.46,0.2
S12468,A5,39.56,0.2
S12469,A1,80.83,0.2
S12469,A2,82.92,0.2
S12469,A3,85.83,0.2
S12469,A4,83.9,0.2
S12469,A5,77.36,0.2
S12470,A1,71.42,0.2
S12470,A2,54.48,0.2
S12470,A3,44.4,0.2
S12470,A4,41.23,0.2
S12470,A5,66.0,0.2
S12471,A1,87.7,0.2
S12471,A2,78.66,0.2
S12471,A3,79.99,0.2
S12471,A4,85.01,0.2
S12471,A5,72.52,0.2
S12472,A1,83.42,0.2
S12472,A2,84.63,0.2
S12472,A3,78.68,0.2
S12472,A4,85.86,0.2
S12472,A5,67.72,0.2
S12473,A1,39.57,0.2
S12473,A2,11.78,0.2
S12473,A3,42.45,0.2
S12473,A4,66.02,0.2
S12473,A5,44.25,0.2
S12474,A1,83.22,0.2
S12474,A2,80.32,0.2
S12474,A3,83.04,0.2
S12474,A4,78.7,0.2
S12474,A5,78.33,0.2
S12475,A1,53.19,0.2
S12475,A2,54.01,0.2
S12475,A3,55.07,0.2
S12475,A4,36.09,0.2
S12475,A5,60.3,0.2
S12476,A1,81.25,0.2
S12476,A2,83.41,0.2
S12476,A3,75.31,0.2
S12476,A4,76.5,0.2
S12476,A5,74.21,0.2
S12477,A1,76.2,0.2
S12477,A2,64.53,0.2
S12477,A3,59.73,0.2
S12477,A4,74.37,0.2
S12477,A5,58.47,0.2
S12478,A1,88.94,0.2
S12478,A2,82.53,0.2
S12478,A3,86.55,0.2
S12478,A4,81.28,0.2
S12478,A5,61.46,0.2
S12479,A1,86.71,0.2
S12479,A2,84.57,0.2
S12479,A3,88.24,0.2
S12479,A4,75.37,0.2
S12479,A5,70.13,0.2
S12480,A1,83.2,0.2
S12480,A2,78.65,0.2
S12480,A3,78.11,0.2
S12480,A4,83.07,0.2
S12480,A5,79.47,0.2
S12481,A1,83.04,0.2
S12481,A2,79.39,0.2
S12481,A3,84.98,0.2
S12481,A4,81.82,0.2
S12481,A5,83.48,0.2
S12482,A1,80.57,0.2
S12482,A2,74.53,0.2
S12482,A3,79.72,0.2
S12482,A4,87.24,0.2
S12482,A5,83.68,0.2
S12483,A1,82.61,0.2
S12483,A2,84.15,0.2
S12483,A3,77.12,0.2
S12483,A4,81.0,0.2
S12483,A5,85.93,0.2
S12484,A1,63.0,0.2
S12484,A2,66.99,0.2
S12484,A3,48.66,0.2
S12484,A4,75.05,0.2
S12484,A5,71.19,0.2
S12485,A1,80.2,0.2
S12485,A2,84.97,0.2
S12485,A3,77.31,0.2
S12485,A4,77.4,0.2
S12485,A5,77.49,0.2
S12486,A1,67.19,0.2
S12486,A2,51.91,0.2
S12486,A3,66.89,0.2
S12486,A4,36.87,0.2
S12486,A5,63.42,0.2
S12487,A1,56.23,0.2
S12487,A2,68.96,0.2
S12487,A3,63.97,0.2
S12487,A4,61.49,0.2
S12487,A5,74.94,0.2
S12488,A1,37.4,0.2
S12488,A2,40.93,0.2
S12488,A3,43.87,0.2
S12488,A4,54.3,0.2
S12488,A5,21.26,0.2
S12489,A1,76.15,0.2
S12489,A2,79.24,0.2
S12489,A3,79.71,0.2
S12489,A4,93.89,0.2
S12489,A5,79.6,0.2
S12490,A1,81.25,0.2
S12490,A2,81.47,0.2
S12490,A3,83.44,0.2
S12490,A4,79.82,0.2
S12490,A5,70.19,0.2
S12491,A1,70.37,0.2
S12491,A2,46.38,0.2
S12491,A3,53.47,0.2
S12491,A4,66.56,0.2
S12491,A5,60.62,0.2
S12492,A1,66.39,0.2
S12492,A2,50.59,0.2
S12492,A3,35.66,0.2
S12492,A4,43.28,0.2
S12492,A5,16.64,0.2
S12493,A1,56.56,0.2
S12493,A2,79.63,0.2
S12493,A3,61.12,0.2
S12493,A4,73.6,0.2
S12493,A5,49.33,0.2
S12494,A1,36.05,0.2
S12494,A2,30.99,0.2
S12494,A3,29.75,0.2
S12494,A4,54.07,0.2
S12494,A5,36.04,0.2
S12495,A1,94.59,0.2
S12495,A2,77.03,0.2
S12495,A3,84.97,0.2
S12495,A4,74.1,0.2
S12495,A5,68.0,0.2
S12496,A1,77.83,0.2
S12496,A2,77.33,0.2
S12496,A3,83.14,0.2
S12496,A4,77.68,0.2
S12496,A5,78.3,0.2
S12497,A1,64.06,0.2
S12497,A2,58.46,0.2
S12497,A3,68.12,0.2
S12497,A4,48.0,0.2
S12497,A5,69.81,0.2
S12498,A1,52.47,0.2
S12498,A2,32.5,0.2
S12498,A3,15.8,0.2
S12498,A4,51.98,0.2
S12498,A5,43.47,0.2
S12499,A1,79.05,0.2
S12499,A2,82.49,0.2
S12499,A3,81.63,0.2
S12499,A4,76.84,0.2
S12499,A5,88.1,0.2
S12500,A1,69.99,0.2
S12500,A2,55.34,0.2
S12500,A3,81.88,0.2
S12500,A4,65.07,0.2
S12500,A5,68.57,0.2
S12501,A1,67.82,0.2
S12501,A2,67.1,0.2
S12501,A3,77.91,0.2
S12501,A4,50.73,0.2
S12501,A5,69.45,0.2
S12502,A1,79.55,0.2
S12502,A2,79.7,0.2
S12502,A3,77.05,0.2
S12502,A4,84.19,0.2
S12502,A5,73.22,0.2
S12503,A1,70.08,0.2
S12503,A2,60.81,0.2
S12503,A3,87.32,0.2
S12503,A4,59.52,0.2
S12503,A5,45.33,0.2
S12504,A1,62.44,0.2
S12504,A2,46.53,0.2
S12504,A3,47.89,0.2
S12504,A4,54.63,0.2
S12504,A5,45.45,0.2
S12505,A1,71.94,0.2
S12505,A2,80.83,0.2
S12505,A3,69.38,0.2
S12505,A4,75.05,0.2
S12505,A5,82.15,0.2
S12506,A1,73.72,0.2
S12506,A2,49.98,0.2
S12506,A3,54.04,0.2
S12506,A4,66.78,0.2
S12506,A5,65.01,0.2
S12507,A1,54.43,0.2
S12507,A2,54.22,0.2
S12507,A3,57.67,0.2
S12507,A4,65.19,0.2
S12507,A5,54.7,0.2
S12508,A1,84.51,0.2
S12508,A2,84.12,0.2
S12508,A3,77.65,0.2
S12508,A4,78.73,0.2
S12508,A5,72.07,0.2
S12509,A1,76.73,0.2
S12509,A2,82.49,0.2
S12509,A3,79.98,0.2
S12509,A4,76.42,0.2
S12509,A5,90.29,0.2
S12510,A1,88.78,0.2
S12510,A2,79.25,0.2
S12510,A3,75.38,0.2
S12510,A4,73.08,0.2
S12510,A5,86.53,0.2
S12511,A1,54.28,0.2
S12511,A2,64.58,0.2
S12511,A3,67.22,0.2
S12511,A4,48.86,0.2
S12511,A5,54.85,0.2
S12512,A1,82.45,0.2
S12512,A2,82.7,0.2
S12512,A3,88.11,0.2
S12512,A4,80.09,0.2
S12512,A5,75.04,0.2
S12513,A1,52.78,0.2
S12513,A2,59.56,0.2
S12513,A3,71.81,0.2
S12513,A4,70.93,0.2
S12513,A5,48.67,0.2
S12514,A1,61.62,0.2
S12514,A2,79.44,0.2
S12514,A3,51.13,0.2
S12514,A4,49.68,0.2
S12514,A5,66.26,0.2
S12515,A1,36.52,0.2
S12515,A2,70.35,0.2
S12515,A3,22.47,0.2
S12515,A4,36.12,0.2
S12515,A5,47.08,0.2
S12516,A1,34.24,0.2
S12516,A2,51.16,0.2
S12516,A3,58.44,0.2
S12516,A4,56.67,0.2
S12516,A5,79.5,0.2
S12517,A1,47.04,0.2
S12517,A2,2.28,0.2
S12517,A3,36.74,0.2
S12517,A4,34.51,0.2
S12517,A5,11.81,0.2
S12518,A1,82.82,0.2
S12518,A2,83.02,0.2
S12518,A3,81.97,0.2
S12518,A4,72.62,0.2
S12518,A5,77.22,0.2
S12519,A1,64.24,0.2
S12519,A2,55.39,0.2
S12519,A3,56.68,0.2
S12519,A4,61.25,0.2
S12519,A5,44.63,0.2
S12520,A1,73.19,0.2
S12520,A2,78.49,0.2
S12520,A3,86.68,0.2
S12520,A4,83.54,0.2
S12520,A5,80.67,0.2
S12521,A1,19.19,0.2
S12521,A2,50.48,0.2
S12521,A3,40.52,0.2
S12521,A4,12.75,0.2
S12521,A5,40.77,0.2
S12522,A1,52.44,0.2
S12522,A2,42.58,0.2
S12522,A3,44.74,0.2
S12522,A4,7.55,0.2
S12522,A5,34.87,0.2
S12523,A1,82.69,0.2
S12523,A2,78.92,0.2
S12523,A3,75.11,0.2
S12523,A4,81.27,0.2
S12523,A5,81.34,0.2
S12524,A1,63.08,0.2
S12524,A2,74.12,0.2
S12524,A3,60.03,0.2
S12524,A4,86.14,0.2
S12524,A5,59.28,0.2
S12525,A1,74.52,0.2
S12525,A2,78.3,0.2
S12525,A3,73.13,0.2
S12525,A4,84.87,0.2
S12525,A5,81.61,0.2
S12526,A1,78.75,0.2
S12526,A2,73.46,0.2
S12526,A3,69.51,0.2
S12526,A4,81.08,0.2
S12526,A5,79.54,0.2
S12527,A1,82.53,0.2
S12527,A2,85.3,0.2
S12527,A3,79.53,0.2
S12527,A4,89.28,0.2
S12527,A5,76.27,0.2
S12528,A1,50.02,0.2
S12528,A2,45.28,0.2
S12528,A3,44.69,0.2
S12528,A4,19.46,0.2
S12528,A5,45.44,0.2
S12529,A1,88.33,0.2
S12529,A2,75.72,0.2
S12529,A3,85.52,0.2
S12529,A4,80.96,0.2
S12529,A5,76.9,0.2
S12530,A1,75.67,0.2
S12530,A2,81.88,0.2
S12530,A3,79.91,0.2
S12530,A4,79.66,0.2
S12530,A5,79.59,0.2
S12531,A1,72.52,0.2
S12531,A2,48.46,0.2
S12531,A3,56.77,0.2
S12531,A4,65.1,0.2
S12531,A5,48.65,0.2
S12532,A1,77.7,0.2
S12532,A2,82.18,0.2
S12532,A3,86.0,0.2
S12532,A4,80.89,0.2
S12532,A5,77.72,0.2
S12533,A1,80.75,0.2
S12533,A2,83.77,0.2
S12533,A3,78.38,0.2
S12533,A4,88.91,0.2
S12533,A5,80.25,0.2
S12534,A1,32.09,0.2
S12534,A2,31.23,0.2
S12534,A3,20.61,0.2
S12534,A4,47.71,0.2
S12534,A5,36.96,0.2
S12535,A1,41.41,0.2
S12535,A2,53.39,0.2
S12535,A3,48.83,0.2
S12535,A4,55.77,0.2
S12535,A5,58.42,0.2
S12536,A1,0.0,0.2
S12536,A2,48.79,0.2
S12536,A3,45.13,0.2
S12536,A4,47.03,0.2
S12536,A5,35.58,0.2
S12537,A1,79.49,0.2
S12537,A2,82.62,0.2
S12537,A3,70.71,0.2
S12537,A4,83.7,0.2
S12537,A5,81.52,0.2
S12538,A1,77.36,0.2
S12538,A2,77.45,0.2
S12538,A3,71.38,0.2
S12538,A4,89.37,0.2
S12538,A5,70.75,0.2
S12539,A1,68.76,0.2
S12539,A2,50.54,0.2
S12539,A3,34.03,0.2
S12539,A4,40.41,0.2
S12539,A5,49.54,0.2
S12540,A1,39.85,0.2
S12540,A2,36.31,0.2
S12540,A3,41.27,0.2
S12540,A4,24.0,0.2
S12540,A5,36.29,0.2
S12541,A1,45.28,0.2
S12541,A2,50.39,0.2
S12541,A3,21.63,0.2
S12541,A4,40.78,0.2
S12541,A5,40.75,0.2
S12542,A1,72.55,0.2
S12542,A2,77.3,0.2
S12542,A3,76.69,0.2
S12542,A4,78.6,0.2
S12542,A5,81.74,0.2
S12543,A1,39.57,0.2
S12543,A2,42.35,0.2
S12543,A3,26.33,0.2
S12543,A4,39.43,0.2
S12543,A5,39.58,0.2
S12544,A1,52.34,0.2
S12544,A2,53.01,0.2
S12544,A3,43.01,0.2
S12544,A4,42.35,0.2
S12544,A5,34.18,0.2
S12545,A1,84.02,0.2
S12545,A2,80.27,0.2
S12545,A3,84.69,0.2
S12545,A4,81.68,0.2
S12545,A5,79.41,0.2
S12546,A1,82.47,0.2
S12546,A2,85.56,0.2
S12546,A3,79.67,0.2
S12546,A4,76.2,0.2
S12546,A5,81.09,0.2
S12547,A1,64.99,0.2
S12547,A2,65.06,0.2
S12547,A3,13.27,0.2
S12547,A4,49.75,0.2
S12547,A5,45.93,0.2
S12548,A1,70.49,0.2
S12548,A2,58.57,0.2
S12548,A3,56.66,0.2
S12548,A4,65.82,0.2
S12548,A5,53.61,0.2
S12549,A1,58.06,0.2
S12549,A2,59.05,0.2
S12549,A3,64.99,0.2
S12549,A4,63.52,0.2
S12549,A5,48.38,0.2
S12550,A1,43.95,0.2
S12550,A2,46.35,0.2
S12550,A3,20.75,0.2
S12550,A4,58.03,0.2
S12550,A5,59.39,0.2
S12551,A1,81.23,0.2
S12551,A2,89.36,0.2
S12551,A3,83.02,0.2
S12551,A4,77.36,0.2
S12551,A5,73.13,0.2
S12552,A1,48.36,0.2
S12552,A2,55.93,0.2
S12552,A3,43.94,0.2
S12552,A4,83.86,0.2
S12552,A5,49.39,0.2
S12553,A1,45.32,0.2
S12553,A2,65.71,0.2
S12553,A3,62.88,0.2
S12553,A4,80.09,0.2
S12553,A5,48.64,0.2
S12554,A1,78.63,0.2
S12554,A2,74.85,0.2
S12554,A3,77.32,0.2
S12554,A4,79.18,0.2
S12554,A5,91.21,0.2
S12555,A1,46.99,0.2
S12555,A2,78.04,0.2
S12555,A3,62.18,0.2
S12555,A4,55.77,0.2
S12555,A5,68.41,0.2
S12556,A1,77.72,0.2
S12556,A2,83.45,0.2
S12556,A3,75.6,0.2
S12556,A4,81.68,0.2
S12556,A5,70.6,0.2
S12557,A1,73.58,0.2
S12557,A2,77.4,0.2
S12557,A3,60.94,0.2
S12557,A4,56.39,0.2
S12557,A5,64.81,0.2
S12558,A1,56.38,0.2
S12558,A2,59.0,0.2
S12558,A3,26.45,0.2
S12558,A4,11.38,0.2
S12558,A5,44.9,0.2
S12559,A1,82.68,0.2
S12559,A2,74.39,0.2
S12559,A3,74.82,0.2
S12559,A4,79.97,0.2
S12559,A5,84.28,0.2
S12560,A1,66.33,0.2
S12560,A2,68.02,0.2
S12560,A3,72.9,0.2
S12560,A4,44.11,0.2
S12560,A5,64.35,0.2
S12561,A1,64.2,0.2
S12561,A2,72.22,0.2
S12561,A3,67.48,0.2
S12561,A4,64.38,0.2
S12561,A5,62.96,0.2
S12562,A1,76.65,0.2
S12562,A2,87.87,0.2
S12562,A3,83.03,0.2
S12562,A4,77.36,0.2
S12562,A5,88.68,0.2
S12563,A1,79.53,0.2
S12563,A2,81.0,0.2
S12563,A3,79.23,0.2
S12563,A4,78.88,0.2
S12563,A5,83.63,0.2
S12564,A1,81.1,0.2
S12564,A2,79.95,0.2
S12564,A3,77.61,0.2
S12564,A4,79.26,0.2
S12564,A5,73.13,0.2
S12565,A1,83.52,0.2
S12565,A2,79.57,0.2
S12565,A3,87.7,0.2
S12565,A4,83.03,0.2
S12565,A5,86.15,0.2
S12566,A1,68.94,0.2
S12566,A2,60.71,0.2
S12566,A3,62.87,0.2
S12566,A4,67.78,0.2
S12566,A5,55.93,0.2
S12567,A1,44.4,0.2
S12567,A2,42.35,0.2
S12567,A3,66.29,0.2
S12567,A4,56.35,0.2
S12567,A5,57.77,0.2
S12568,A1,79.89,0.2
S12568,A2,76.16,0.2
S12568,A3,90.58,0.2
S12568,A4,83.5,0.2
S12568,A5,88.48,0.2
S12569,A1,25.9,0.2
S12569,A2,47.81,0.2
S12569,A3,45.66,0.2
S12569,A4,55.17,0.2
S12569,A5,38.86,0.2
S12570,A1,61.81,0.2
S12570,A2,53.17,0.2
S12570,A3,53.38,0.2
S12570,A4,48.8,0.2
S12570,A5,79.88,0.2
S12571,A1,41.67,0.2
S12571,A2,47.68,0.2
S12571,A3,59.87,0.2
S12571,A4,67.39,0.2
S12571,A5,54.5,0.2
S12572,A1,82.55,0.2
S12572,A2,90.41,0.2
S12572,A3,83.53,0.2
S12572,A4,75.98,0.2
S12572,A5,80.3,0.2
S12573,A1,55.87,0.2
S12573,A2,66.18,0.2
S12573,A3,73.03,0.2
S12573,A4,75.39,0.2
S12573,A5,38.86,0.2
S12574,A1,68.96,0.2
S12574,A2,71.02,0.2
S12574,A3,69.39,0.2
S12574,A4,64.22,0.2
S12574,A5,50.7,0.2
S12575,A1,67.79,0.2
S12575,A2,80.84,0.2
S12575,A3,81.41,0.2
S12575,A4,79.89,0.2
S12575,A5,78.18,0.2
S12576,A1,37.34,0.2
S12576,A2,71.38,0.2
S12576,A3,27.75,0.2
S12576,A4,17.66,0.2
